mdl,dset,mse_pred_train,mse_pred_test,mse_sim_train,mse_sim_test,seed,proportion,param_norm
"RBFSampler(106,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.2180298110854815,0.7149207719573862,1.9123631288430596,1.0778200649202914,8,0.2682695795279726,52.637335650479606
"RBFSampler(111,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.12594713106160046,0.3552531483664715,2.2119144926237397,4.036140703836628,8,0.281176869797423,51.385083417557176
"RBFSampler(117,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.06325321878058726,0.23335287869086813,0.5000397810536158,0.6559513233794636,8,0.29470517025518106,37.098064966465905
"RBFSampler(122,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.08994129350452947,0.23477820301746594,1.173955785571706,1.2041328696732618,8,0.3088843596477481,46.2672735481816
"RBFSampler(128,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.09265019822863921,0.18466495506660352,0.9183503918437482,0.7763933309233361,8,0.3237457542817644,48.999582356399564
"RBFSampler(135,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.050755028837025915,0.2377138480241571,0.5266811513949533,0.76353214806224,8,0.3393221771895328,53.58128531960218
"RBFSampler(141,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.04319036494640773,0.19210838789957022,0.914068735430259,0.855312393657223,8,0.35564803062231287,46.16638657343047
"RBFSampler(148,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.016942865547072763,0.1409414691899254,0.12293901628829211,0.577430145196085,8,0.372759372031494,60.206746491363866
"RBFSampler(155,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.042578475080030355,0.3791345362973527,1.0458130924806455,0.9472654522874335,8,0.3906939937054617,51.623521023874446
"RBFSampler(162,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.021643579019922657,0.12249728410409942,2.3510500684932083,0.42880618890225525,8,0.4094915062380424,85.54717103066614
"RBFSampler(170,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.016662007622820028,0.18814731150485978,0.3947084091125598,2.891089891949445,8,0.42919342601287774,56.043381098711336
"RBFSampler(179,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.012677212448735606,0.10467341507302119,0.4433368105700706,0.29897519559249064,8,0.44984326689694454,80.25757753432757
"RBFSampler(187,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.011751748585051734,0.3339297201427922,0.28268785255249274,0.309669338216976,8,0.47148663634573934,76.0269245599467
"RBFSampler(196,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.012938545662108765,0.17345874580326018,1.090964121717921,0.6257001303898976,8,0.49417133613238345,95.4053923627139
"RBFSampler(206,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.007225606184595593,0.09648013112859011,0.4611374458400297,0.5033701294352023,8,0.517947467923121,55.36302222049629
