dset,mdl,mse_pred_test,mse_pred_train,mse_sim_test,mse_sim_train,proportion,seed,param_norm
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(129498,0.6,0)",0.2372521730214614,7.0594750464878595e-28,0.8482268590218789,1.7913305571612534e-21,323.74697134878295,0,35.214622339942586
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(149104,0.6,0)",0.2582714676086064,5.150917212793915e-28,0.8485693921083937,2.781269226044475e-18,372.760598190901,0,35.345438606004436
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(171677,0.6,0)",0.24502219291674385,7.169737993283791e-28,0.8307304528054678,2.1575819800011113e-20,429.19463612199354,0,34.29891347492325
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(197668,0.6,0)",0.23825246559142094,8.617495492749198e-28,0.7394024577663566,1.5763026837497416e-22,494.17249722716775,0,35.137148193934685
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(227595,0.6,0)",0.22499937832988456,8.547831918585124e-28,1.0793301429231656,1.2126875129384306e-19,568.9876724049327,0,34.79490278949926
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(262051,0.6,0)",0.2502283833833037,1.088248675998115e-27,0.9944200172803821,1.1369544525344541e-22,655.1294804250481,0,34.83652563127542
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(301725,0.6,0)",0.25296224903009856,1.2462498854753556e-27,0.6788001955673821,5.256127151127762e-21,754.3127152613382,0,34.36658169533316
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(347404,0.6,0)",0.24372969492438956,1.6220210218540048e-27,0.7708938066499861,1.216186829255889e-21,868.511781878253,0,33.970669311046954
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(400000,0.6,0)",0.23565200629213215,1.653137357203563e-27,0.6492032132150997,1.0212687640447944e-21,1000.0,0,34.1955037879379
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(40,0.6,1)",1.4338253378330432,1.1436926876930447,2.87462073771386,2.9470559989244176,0.1,1,14.65400575337071
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(41,0.6,1)",0.30418813208498185,0.5201860313493708,1.6063162217710614,2.6961415258421924,0.10481131341546858,1,15.34217683120776
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(43,0.6,1)",1.2047136260666502,0.8659871806551612,2.2529241418480015,2.701927627292092,0.10985411419875583,1,17.00850431996907
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(46,0.6,1)",0.6431003174519633,0.44033456770760115,2.521553320448802,1.8187002560695569,0.11513953993264472,1,13.293850395768475
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(48,0.6,1)",0.6823192854736492,0.3522117685877544,1.2154532156122697,2.045309732255464,0.12067926406393285,1,19.415107675117
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(50,0.6,1)",0.6045181188248692,0.47325530870936394,1.4991681897075915,0.9704111802153641,0.12648552168552962,1,21.438771111982142
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(53,0.6,1)",0.8685578301505766,0.793158451460347,2.8323637070814853,2.1308018877646675,0.13257113655901093,1,22.66318916164041
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(55,0.6,1)",0.9759128551751759,0.6658201983186062,2.6687555510443413,1.8345211737340503,0.13894954943731375,1,22.01014141041027
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(58,0.6,1)",1.4710593854996268,1.1064084907917333,3.8940482367376945,3.637483178838903,0.14563484775012436,1,19.39368158060837
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(61,0.6,1)",0.4735553722798158,0.35997459517934605,1.3766184259995449,2.00688418917653,0.15264179671752334,1,22.742711241412806
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(63,0.6,1)",0.5101050406917624,0.27640247291719466,0.9997854471683111,1.1546818870225428,0.15998587196060582,1,23.44000162311335
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(67,0.6,1)",0.2641384667797499,0.27008550286795074,0.6621809386046918,1.2529132131969465,0.16768329368110083,1,21.362518383618912
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(70,0.6,1)",0.7937928096339748,0.47771977827335477,4.099605020927603,1.8448722854467963,0.1757510624854792,1,32.329199464570024
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(73,0.6,1)",0.1883168313527126,0.12325465726449925,0.9647103558287792,0.9518187820513294,0.1842069969326716,1,29.53126251502165
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(77,0.6,1)",0.5589145587857821,0.36646128303718306,1.4928856140030338,2.0137762073484824,0.193069772888325,1,38.940957117179344
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(80,0.6,1)",0.5322597237614412,0.34173067765113235,0.9262076358041832,2.029266829486645,0.20235896477251566,1,27.132074351436145
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(84,0.6,1)",0.5474974799575881,0.21116150268242861,2.304637644695729,1.1579177209824905,0.21209508879201905,1,40.729145670583286
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(88,0.6,1)",0.29386012535127126,0.1753069682836474,1.2774530962716544,0.8833207727319646,0.22229964825261944,1,39.72703149105298
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(93,0.6,1)",0.11124729830859542,0.06375049188347258,0.6320281692797736,0.48579373662447617,0.2329951810515372,1,46.23431274570327
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(97,0.6,1)",0.31844372870584875,0.09839036350398725,1.1356704522679821,1.14276419187561,0.2442053094548651,1,34.34320957458224
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(102,0.6,1)",0.1634440727263435,0.062253879629782516,0.44822677931559624,0.4251109660498265,0.2559547922699536,1,27.568186774338272
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(107,0.6,1)",0.2592877822201094,0.10876079773062985,0.7845776564759073,0.7185559231375714,0.2682695795279726,1,42.42196423952533
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(112,0.6,1)",0.34571028963124495,0.07581855059153729,0.791253512456654,0.6686737121774382,0.281176869797423,1,49.1260140871506
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(117,0.6,1)",0.30533338069083027,0.07048628550203644,1.511276266339623,1.0373895238568085,0.29470517025518106,1,35.02716689875464
